Unnamed: 0,id,owner,device,timestamp,cellinfo.wgs84.lat,cellinfo.wgs84.lon,cellinfo.azimuth_degrees,cell,cellinfo.postal_code
10903,10903,Agent15,15_1,2023-05-14 17:55:15.331508,52.08204583759228,4.274844336714905,0,0-0-0,2517PM
10904,10904,Agent15,15_1,2023-05-14 18:11:30.048832,52.09002655206903,4.261454196654926,90,0-0-0,2583JD
10905,10905,Agent15,15_1,2023-05-14 18:39:42.775607,52.08520292234171,4.30890844309689,10,0-0-0,2514HP
10906,10906,Agent15,15_1,2023-05-14 22:25:51.566651,52.06372659426124,4.311613545250425,0,0-0-0,2526MD
10907,10907,Agent15,15_1,2023-05-14 22:43:51.760111,52.058530789403015,4.23001967425754,240,0-0-0,2555KW
10908,10908,Agent15,15_1,2023-05-14 23:20:56.543518,52.06977857203903,4.242258112086199,0,0-0-0,2555RZ
10909,10909,Agent15,15_1,2023-05-15 00:18:10.672691,52.08104964681247,4.264583472078816,280,0-0-0,2566MJ
10910,10910,Agent15,15_1,2023-05-15 00:34:04.654923,52.07404192937162,4.253687571198255,30,0-0-0,2565RV
10911,10911,Agent15,15_1,2023-05-15 00:42:33.416171,52.07813130336891,4.24340106351199,50,0-0-0,2566SE
10912,10912,Agent15,15_1,2023-05-15 02:34:30.732390,52.05706640956557,4.22735989625621,300,0-0-0,2553BK
10913,10913,Agent15,15_1,2023-05-15 02:40:56.155770,52.069952032067775,4.222358338352654,220,0-0-0,2554EJ
10914,10914,Agent15,15_1,2023-05-15 04:07:34.156715,52.069952032067775,4.222358338352654,175,0-0-0,2554EJ
10915,10915,Agent15,15_1,2023-05-15 05:28:34.031746,52.06348285174485,4.245598482460962,300,0-0-0,2555XZ
10916,10916,Agent15,15_1,2023-05-15 06:15:00.527535,52.081040938110725,4.264612869798548,240,0-0-0,2566MJ
10917,10917,Agent15,15_1,2023-05-15 07:08:50.460049,52.081040938110725,4.264612869798548,240,0-0-0,2566MJ
10918,10918,Agent15,15_1,2023-05-15 07:15:41.236520,52.07361850114445,4.262027569302328,330,0-0-0,2564AA
10919,10919,Agent15,15_1,2023-05-15 07:39:05.225260,52.07813130336891,4.24340106351199,50,0-0-0,2566SE
10920,10920,Agent15,15_1,2023-05-15 07:39:17.490232,52.07361850114445,4.262027569302328,330,0-0-0,2564AA
10921,10921,Agent15,15_1,2023-05-15 08:05:19.067811,52.07813130336891,4.24340106351199,50,0-0-0,2566SE
10922,10922,Agent15,15_1,2023-05-15 11:59:12.282668,52.08798896398422,4.256121100322878,270,0-0-0,2583MP
10923,10923,Agent15,15_1,2023-05-15 12:17:11.142390,52.07813130336891,4.24340106351199,50,0-0-0,2566SE
10924,10924,Agent15,15_1,2023-05-15 12:27:12.275130,52.07511957430334,4.28004929151017,120,0-0-0,2562HG
10925,10925,Agent15,15_1,2023-05-15 12:36:31.441043,52.07813130336891,4.24340106351199,50,0-0-0,2566SE
10926,10926,Agent15,15_1,2023-05-15 12:40:10.761027,52.0593105361377,4.231618177054061,40,0-0-0,2551KK
10927,10927,Agent15,15_1,2023-05-15 14:11:46.552331,52.07000422097637,4.222181946852292,120,0-0-0,2554EJ
10928,10928,Agent15,15_1,2023-05-15 14:28:43.964960,52.07000422097637,4.222181946852292,120,0-0-0,2554EJ
10929,10929,Agent15,15_1,2023-05-15 14:49:41.459766,52.06617786907103,4.288919254632608,210,0-0-0,2572AZ
10930,10930,Agent15,15_1,2023-05-15 15:39:06.311173,52.04553713226484,4.202423872858086,0,0-0-0,2681PD
10931,10931,Agent15,15_1,2023-05-15 15:46:33.810574,52.058530789403015,4.23001967425754,0,0-0-0,2555KW
10932,10932,Agent15,15_1,2023-05-15 16:31:24.801466,52.033998493041615,4.239033789336414,300,0-0-0,2544JL
10933,10933,Agent15,15_1,2023-05-15 16:36:25.509171,52.058530789403015,4.23001967425754,240,0-0-0,2555KW
10934,10934,Agent15,15_1,2023-05-15 17:17:48.758739,52.05706640956557,4.22735989625621,300,0-0-0,2553BK
10935,10935,Agent15,15_1,2023-05-15 17:28:17.470133,52.06977857203903,4.242258112086199,260,0-0-0,2555RZ
10936,10936,Agent15,15_1,2023-05-15 17:59:17.444692,52.05200004248526,4.233192016280077,240,0-0-0,2553AW
10937,10937,Agent15,15_1,2023-05-15 19:38:33.509988,52.043175997079736,4.243638120373474,0,0-0-0,2544EK
10938,10938,Agent15,15_1,2023-05-15 20:45:51.780212,52.09184302974538,4.284348777769947,240,0-0-0,2517JX
10939,10939,Agent15,15_1,2023-05-15 21:36:53.422659,52.0685744487004,4.27704620318734,60,0-0-0,2571CE
10940,10940,Agent15,15_1,2023-05-15 21:47:17.923480,52.07813130336891,4.24340106351199,250,0-0-0,2566SE
10941,10941,Agent15,15_1,2023-05-15 22:08:47.735768,52.05200004248526,4.233192016280077,0,0-0-0,2553AW
10942,10942,Agent15,15_1,2023-05-15 23:14:37.282936,52.058530789403015,4.23001967425754,120,0-0-0,2555KW
10943,10943,Agent15,15_1,2023-05-16 00:00:35.049502,52.07813130336891,4.24340106351199,50,0-0-0,2566SE
10944,10944,Agent15,15_1,2023-05-16 01:41:44.529700,52.05706640956557,4.22735989625621,300,0-0-0,2553BK
10945,10945,Agent15,15_1,2023-05-16 04:43:09.354181,52.0619910305678,4.247488629903204,240,0-0-0,2555XP
10946,10946,Agent15,15_1,2023-05-16 06:22:56.168092,52.069952032067775,4.222358338352654,270,0-0-0,2554EJ
10947,10947,Agent15,15_1,2023-05-16 06:42:04.433789,52.05271594098695,4.24670416060221,240,0-0-0,2552VV
10948,10948,Agent15,15_1,2023-05-16 06:47:39.121366,52.07000422097637,4.222181946852292,240,0-0-0,2554EJ
10949,10949,Agent15,15_1,2023-05-16 08:00:25.084739,52.05706640956557,4.22735989625621,300,0-0-0,2553BK
10950,10950,Agent15,15_1,2023-05-16 08:36:47.044978,52.07813130336891,4.24340106351199,50,0-0-0,2566SE
10951,10951,Agent15,15_1,2023-05-16 09:39:08.864231,52.069952032067775,4.222358338352654,220,0-0-0,2554EJ
10952,10952,Agent15,15_1,2023-05-16 10:27:03.029001,52.09184302974538,4.284348777769947,240,0-0-0,2517JX
10953,10953,Agent15,15_1,2023-05-16 13:30:59.076564,52.0685744487004,4.27704620318734,330,0-0-0,2571CE
10954,10954,Agent15,15_1,2023-05-16 14:20:26.131419,52.069952032067775,4.222358338352654,20,0-0-0,2554EJ
10955,10955,Agent15,15_1,2023-05-16 14:45:08.058408,52.05200004248526,4.233192016280077,0,0-0-0,2553AW
10956,10956,Agent15,15_1,2023-05-16 14:59:30.621293,52.069952032067775,4.222358338352654,120,0-0-0,2554EJ
10957,10957,Agent15,15_1,2023-05-16 15:17:22.839488,52.0619910305678,4.247488629903204,240,0-0-0,2555XP
10958,10958,Agent15,15_1,2023-05-16 15:26:31.698204,52.05285017582222,4.24664241887249,300,0-0-0,2552XB
10959,10959,Agent15,15_1,2023-05-16 15:48:37.989177,52.07361850114445,4.262027569302328,240,0-0-0,2564AA
10960,10960,Agent15,15_1,2023-05-16 16:12:02.980215,52.0685744487004,4.27704620318734,330,0-0-0,2571CE
10961,10961,Agent15,15_1,2023-05-16 17:21:36.190557,52.07000422097637,4.222181946852292,240,0-0-0,2554EJ
10962,10962,Agent15,15_1,2023-05-16 17:30:24.055361,52.0593105361377,4.231618177054061,270,0-0-0,2551KK
10963,10963,Agent15,15_1,2023-05-16 17:58:54.766873,52.0619910305678,4.247488629903204,0,0-0-0,2555XP
10964,10964,Agent15,15_1,2023-05-16 18:19:54.352301,52.07275479651069,4.26760688752843,290,0-0-0,2563HX
10965,10965,Agent15,15_1,2023-05-16 19:07:39.149290,52.08064190542673,4.276571624168578,240,0-0-0,2517EZ
10966,10966,Agent15,15_1,2023-05-16 19:51:06.910749,52.05706640956557,4.22735989625621,300,0-0-0,2553BK
10967,10967,Agent15,15_1,2023-05-16 20:23:37.269650,52.09138202544729,4.266921609920318,240,0-0-0,2581VD
10968,10968,Agent15,15_1,2023-05-16 22:32:25.596039,52.05200004248526,4.233192016280077,240,0-0-0,2553AW
10969,10969,Agent15,15_1,2023-05-17 00:04:34.053061,52.06995957666442,4.222212281452389,130,0-0-0,2554EJ
10970,10970,Agent15,15_1,2023-05-17 00:32:45.015273,52.07297714054128,4.264523479908312,240,0-0-0,2563KP
10971,10971,Agent15,15_1,2023-05-17 01:33:51.222768,52.05706640956557,4.22735989625621,300,0-0-0,2553BK
10972,10972,Agent15,15_1,2023-05-17 02:13:58.541048,52.069952032067775,4.222358338352654,175,0-0-0,2554EJ
10973,10973,Agent15,15_1,2023-05-17 02:39:07.802505,52.06977857203903,4.242258112086199,240,0-0-0,2555RZ
10974,10974,Agent15,15_1,2023-05-17 03:36:25.013158,52.07404192937162,4.253687571198255,270,0-0-0,2565RV
10975,10975,Agent15,15_1,2023-05-17 05:18:52.898728,52.04718227783449,4.253580423882981,240,0-0-0,2544EB
10976,10976,Agent15,15_1,2023-05-17 05:36:42.643497,52.044567053479554,4.209665558444273,300,0-0-0,2553RH
10977,10977,Agent15,15_1,2023-05-17 06:15:42.293765,52.06301181104372,4.262979699472389,300,0-0-0,2547JG
10978,10978,Agent15,15_1,2023-05-17 07:31:48.068864,52.06699582352632,4.246354787055097,250,0-0-0,2564BZ
10979,10979,Agent15,15_1,2023-05-17 07:35:36.101106,52.069952032067775,4.222358338352654,175,0-0-0,2554EJ
10980,10980,Agent15,15_1,2023-05-17 07:40:30.039398,52.069952032067775,4.222358338352654,220,0-0-0,2554EJ
10981,10981,Agent15,15_1,2023-05-17 10:51:00.740367,52.07292703552948,4.279169991071899,0,0-0-0,2562JZ
10982,10982,Agent15,15_1,2023-05-17 12:49:51.810914,52.09247575964417,4.274205442849169,300,0-0-0,2582XJ
10983,10983,Agent15,15_1,2023-05-17 13:36:57.679895,52.04449472389237,4.209623727340837,60,0-0-0,2553RH
10984,10984,Agent15,15_1,2023-05-17 14:30:17.760787,52.05285017582222,4.24664241887249,300,0-0-0,2552XB
10985,10985,Agent15,15_1,2023-05-17 15:34:12.421519,52.06699582352632,4.246354787055097,250,0-0-0,2564BZ
10986,10986,Agent15,15_1,2023-05-17 17:02:10.244190,52.0460773442141,4.252719130380208,330,0-0-0,2544EA
10987,10987,Agent15,15_1,2023-05-17 17:13:40.613875,52.058530789403015,4.23001967425754,240,0-0-0,2555KW
10988,10988,Agent15,15_1,2023-05-17 18:02:19.748362,52.0593105361377,4.231618177054061,270,0-0-0,2551KK
10989,10989,Agent15,15_1,2023-05-17 18:44:17.371267,52.06611878763852,4.287403900993069,240,0-0-0,2571EM
10990,10990,Agent15,15_1,2023-05-17 20:12:19.273908,52.05706640956557,4.22735989625621,300,0-0-0,2553BK
10991,10991,Agent15,15_1,2023-05-17 20:25:19.493196,52.05706640956557,4.22735989625621,300,0-0-0,2553BK
10992,10992,Agent15,15_1,2023-05-17 20:38:10.275711,52.06899215715393,4.297718205639986,240,0-0-0,2525PE
10993,10993,Agent15,15_1,2023-05-17 21:53:53.578491,52.07000422097637,4.222181946852292,120,0-0-0,2554EJ
10994,10994,Agent15,15_1,2023-05-17 23:53:36.481770,52.066138790014776,4.245107764777126,0,0-0-0,2566AE
10995,10995,Agent15,15_1,2023-05-18 00:41:14.280875,52.08104964681247,4.264583472078816,280,0-0-0,2566MJ
10996,10996,Agent15,15_1,2023-05-18 02:08:01.229314,52.069952032067775,4.222358338352654,220,0-0-0,2554EJ
10997,10997,Agent15,15_1,2023-05-18 02:25:26.279183,52.04553713226484,4.202423872858086,0,0-0-0,2681PD
10998,10998,Agent15,15_1,2023-05-18 06:08:21.955550,52.0685838476231,4.277089726421405,330,0-0-0,2571CE
10999,10999,Agent15,15_1,2023-05-18 06:13:37.549481,52.08687242240219,4.268158126193231,260,0-0-0,2566EC
11000,11000,Agent15,15_1,2023-05-18 06:38:01.684114,52.07813130336891,4.24340106351199,50,0-0-0,2566SE
11001,11001,Agent15,15_1,2023-05-18 09:08:43.883540,52.044567053479554,4.209665558444273,60,0-0-0,2553RH
11002,11002,Agent15,15_1,2023-05-18 09:38:36.234327,52.093139732629,4.2759839143813805,240,0-0-0,2582BV
11003,11003,Agent15,15_1,2023-05-18 11:18:15.345836,52.08104964681247,4.264583472078816,280,0-0-0,2566MJ
11004,11004,Agent15,15_1,2023-05-18 14:06:37.404438,52.07275479651069,4.26760688752843,290,0-0-0,2563HX
11005,11005,Agent15,15_1,2023-05-18 15:18:49.322241,52.06966196645491,4.274174981871634,0,0-0-0,2563GW
11006,11006,Agent15,15_1,2023-05-18 17:13:10.925748,52.0593105361377,4.231618177054061,270,0-0-0,2551KK
11007,11007,Agent15,15_1,2023-05-18 17:45:30.564140,52.05706640956557,4.22735989625621,300,0-0-0,2553BK
11008,11008,Agent15,15_1,2023-05-18 22:14:42.800072,52.07813130336891,4.24340106351199,50,0-0-0,2566SE
11009,11009,Agent15,15_1,2023-05-18 22:30:08.594942,52.08739233099306,4.281335939507345,240,0-0-0,2517HV
11010,11010,Agent15,15_1,2023-05-19 00:00:18.658905,52.0834200945564,4.287182739199122,310,0-0-0,2517XB
11011,11011,Agent15,15_1,2023-05-19 02:01:25.530664,52.09184302974538,4.284348777769947,240,0-0-0,2517JX
11012,11012,Agent15,15_1,2023-05-19 02:26:30.222537,52.07361850114445,4.262027569302328,70,0-0-0,2564AA
11013,11013,Agent15,15_1,2023-05-19 04:22:53.450166,52.09401591803854,4.3024935754963085,250,0-0-0,2585EL
11014,11014,Agent15,15_1,2023-05-19 06:20:58.987468,52.08687242240219,4.268158126193231,20,0-0-0,2566EC
11015,11015,Agent15,15_1,2023-05-19 06:24:46.949177,52.08204583759228,4.274844336714905,0,0-0-0,2517PM
11016,11016,Agent15,15_1,2023-05-19 06:30:03.746129,52.08104964681247,4.264583472078816,70,0-0-0,2566MJ
11017,11017,Agent15,15_1,2023-05-19 09:26:11.383877,52.1048612939571,4.280786970521204,120,0-0-0,2584GB
11018,11018,Agent15,15_1,2023-05-19 12:08:21.578584,52.081040938110725,4.264612869798548,240,0-0-0,2566MJ
11019,11019,Agent15,15_1,2023-05-19 13:41:19.581333,52.066138790014776,4.245107764777126,0,0-0-0,2566AE
11020,11020,Agent15,15_1,2023-05-19 13:42:35.798670,52.081040938110725,4.264612869798548,240,0-0-0,2566MJ
11021,11021,Agent15,15_1,2023-05-19 13:47:03.006157,52.05648651968931,4.263041529112172,15,0-0-0,2545EV
11022,11022,Agent15,15_1,2023-05-19 15:07:31.844692,52.08084100843122,4.264384455698929,270,0-0-0,2566MJ
11023,11023,Agent15,15_1,2023-05-19 15:40:11.734463,52.069952032067775,4.222358338352654,220,0-0-0,2554EJ
